Gender,Age_Group,Income_Level,Shop_Frequency,Product_Type,Salary,Monthly_Purchase
2,2,2,3,4,56392,14
2,2,2,3,3,56970,8
2,1,1,1,1,12516,0
1,2,3,2,7,89712,3
1,2,3,2,7,80748,5
2,1,1,1,1,21487,1
2,2,2,3,3,57321,10
1,1,3,1,3,65516,0
1,2,2,3,3,35134,14
2,3,2,2,4,42580,3
2,3,3,3,5,60232,12
2,1,1,1,2,26693,1
1,1,1,1,1,18680,0
2,2,2,3,3,56241,10
1,3,2,2,4,37808,5
1,2,2,3,3,54838,9
1,2,3,2,6,93915,4
1,2,3,2,6,96316,3
2,1,1,1,2,28265,1
1,2,2,3,3,49482,7
1,2,3,2,6,95999,5
2,2,2,3,1,56656,10
2,3,2,2,2,30739,3
2,2,1,2,3,20505,4
1,1,1,1,1,11814,0
2,1,1,1,1,28670,0
1,1,3,1,5,63618,1
2,1,1,1,1,16179,0
1,2,2,3,3,41844,12
2,2,2,3,3,39815,7
1,2,2,3,3,42187,9
2,3,2,2,4,44026,5
1,3,2,2,4,30249,4
1,3,2,2,4,30778,3
1,2,2,3,4,44491,13
2,2,1,2,5,23433,3
2,2,1,2,3,14754,4
1,3,2,2,4,56440,4
1,3,2,2,6,42605,3
1,2,2,3,4,36963,13
2,3,3,3,7,66901,10
1,2,2,3,4,46922,8
2,1,1,1,1,14027,0
2,1,1,1,1,20854,0
1,1,1,1,2,26654,0
2,3,3,3,6,83864,13
1,2,2,3,4,59740,9
2,3,3,3,7,86438,12
2,2,1,2,5,23802,4
1,3,2,2,6,52778,5
2,3,2,2,6,32450,5
2,1,1,1,1,29708,0
1,1,3,1,3,65330,0
2,2,1,2,3,19079,3
2,3,3,3,5,77168,13
2,3,2,2,4,53901,4
2,3,2,2,2,47914,3
2,2,1,2,3,16133,4
2,1,1,1,1,17300,1
1,1,1,1,1,20413,0
1,2,2,3,3,44468,8
2,2,2,3,4,41452,13
1,2,2,3,3,45858,10
2,1,1,1,1,20724,0
2,3,3,3,7,60732,13
2,2,2,3,4,37229,13
2,3,2,2,6,45953,4
2,2,2,3,4,33612,13
2,1,1,1,1,26752,0
2,2,2,3,3,38292,12
2,3,3,3,5,75011,12
1,1,3,1,5,90375,1
1,1,1,1,2,11898,0
1,2,3,2,6,71134,4
1,1,3,1,4,71125,0
2,3,3,3,7,95548,9
1,2,2,3,3,30892,11
2,3,2,2,2,50114,3
2,3,3,3,7,70320,10
1,1,3,1,5,92435,0
1,1,3,1,4,95208,1
1,1,3,1,5,94749,1
2,1,1,1,2,10590,1
1,1,3,1,3,76901,1
2,1,1,1,1,19135,1
1,1,3,1,3,89533,0
2,3,3,3,5,72479,14
2,3,2,2,6,50945,3
2,3,2,2,6,38028,4
2,2,2,3,3,36294,10
1,1,3,1,3,65273,1
1,1,1,1,2,22203,0
2,3,3,3,6,89684,9
1,1,1,1,2,18541,0
1,2,3,2,6,70917,4
2,3,3,3,7,94808,7
1,2,3,2,6,93659,5
1,3,2,2,6,54612,4
2,2,1,2,4,21235,3
2,1,1,1,2,28908,0
2,2,1,2,3,26246,3
2,2,1,2,4,19797,4
1,1,3,1,4,98560,1
2,2,1,2,3,15199,3
2,3,2,2,2,40837,4
1,3,2,2,4,58763,4
2,2,2,3,4,41631,7
2,2,2,3,4,38840,13
2,3,2,2,6,53272,4
1,3,2,2,2,44442,3
2,1,1,1,2,14190,1
2,2,1,2,4,26096,5
1,1,1,1,2,14452,0
2,1,1,1,1,12964,0
1,3,2,2,4,48304,3
1,1,1,1,2,26346,1
1,3,2,2,4,43022,3
2,3,3,3,6,60560,7
1,3,2,2,2,33765,5
1,2,2,3,1,33972,14
2,3,3,3,7,68096,10
1,1,1,1,1,22833,1
2,2,1,2,3,27697,5
1,2,3,2,6,93768,4
2,2,1,2,3,14339,4
2,3,2,2,6,41672,4
2,2,2,3,1,39853,8
1,2,2,3,1,54876,14
1,1,1,1,2,25462,1
1,1,1,1,1,12290,1
2,1,1,1,1,24845,1
1,3,2,2,4,54329,4
1,3,2,2,6,33773,3
2,2,1,2,4,20988,3
1,2,3,2,7,93189,4
1,2,3,2,6,71660,3
2,3,2,2,6,46560,5
1,1,3,1,4,78966,0
2,2,1,2,5,21166,4
2,1,1,1,2,28732,1
2,3,2,2,2,41800,3
2,2,1,2,5,14491,4
2,1,1,1,1,18450,1
1,2,2,3,1,51041,9
1,3,2,2,6,39579,5
2,2,1,2,3,19753,5
1,3,2,2,6,39026,4
2,3,3,3,7,97729,9
2,2,1,2,5,19210,3
2,1,1,1,1,27233,1
2,1,1,1,2,20806,0
2,2,2,3,3,37318,13
1,1,3,1,4,64849,0
2,1,1,1,2,15515,0
1,2,2,3,4,33669,8
2,2,1,2,4,23358,3
2,1,1,1,2,26093,0
1,1,3,1,5,98811,1
2,2,2,3,1,43949,8
1,1,3,1,3,74535,1
1,2,3,2,6,89196,4
1,1,3,1,3,81893,0
1,1,1,1,1,20659,0
2,1,1,1,2,18426,0
2,3,3,3,5,89695,13
1,1,3,1,5,89261,1
2,2,2,3,3,41867,12
2,3,3,3,7,93089,10
2,1,1,1,1,26463,0
1,3,2,2,6,48017,3
2,2,1,2,4,10646,4
2,2,2,3,1,30397,10
2,3,2,2,4,32472,3
1,3,2,2,4,35264,4
1,3,2,2,4,47412,3
2,1,1,1,1,13101,0
1,2,2,3,3,45787,11
1,1,3,1,5,87331,0
2,3,3,3,6,84023,9
1,1,1,1,2,14209,1
2,1,1,1,2,29428,1
2,1,1,1,2,20017,1
1,3,2,2,2,43201,4
1,2,2,3,1,34913,13
1,1,3,1,5,75361,1
2,2,2,3,1,49694,12
2,2,2,3,1,38431,11
2,1,1,1,2,18017,1
1,2,2,3,3,37271,10
2,2,2,3,3,38974,14
2,3,3,3,7,95333,14
2,1,1,1,2,19735,0
2,2,2,3,4,32562,9
1,2,2,3,4,56503,7
1,2,3,2,7,86956,3
1,2,2,3,1,34946,8
2,1,1,1,2,11204,1
2,1,1,1,1,17582,1
1,1,3,1,5,75083,1
2,1,1,1,1,15508,0
1,1,1,1,2,14068,1
2,2,2,3,1,59636,7
2,3,2,2,4,55335,3
1,2,3,2,6,90204,3
2,2,1,2,3,22801,3
1,2,2,3,1,52224,14
1,2,3,2,7,67901,5
2,2,2,3,3,35321,10
1,2,3,2,6,73365,3
1,3,2,2,4,37502,3
2,2,1,2,5,16639,4
2,3,3,3,7,87018,14
2,3,2,2,2,45814,3
1,2,2,3,1,32031,7
1,1,3,1,5,63356,1
2,2,1,2,3,14416,4
1,1,3,1,3,86115,1
1,1,1,1,2,15656,1
1,2,3,2,6,69181,3
1,2,3,2,7,63818,3
1,2,2,3,1,53549,12
2,3,3,3,6,61693,9
1,2,2,3,1,50509,8
1,2,3,2,6,87459,3
1,1,3,1,4,80877,0
2,2,1,2,4,24017,3
2,3,3,3,5,78773,9
2,2,2,3,3,34192,7
2,2,2,3,4,54844,14
1,3,2,2,4,43614,3
2,2,2,3,4,31885,11
1,1,3,1,4,99722,0
1,1,1,1,1,15339,0
1,3,2,2,2,51438,5
1,1,1,1,1,11478,0
1,2,2,3,1,33359,14
2,1,1,1,2,17769,1
2,1,1,1,1,21689,1
2,2,1,2,4,19541,4
2,3,3,3,7,87759,10
2,2,2,3,3,49052,12
2,3,2,2,4,41033,4
1,3,2,2,4,33285,5
2,2,1,2,5,20343,3
2,3,3,3,5,61991,9
2,2,2,3,1,51699,9
2,1,1,1,2,22108,0
2,3,3,3,6,75990,9
1,1,1,1,1,21236,1
1,2,3,2,7,69828,3
2,2,2,3,3,51887,14
2,2,1,2,4,10902,5
1,2,2,3,3,54017,10
2,3,2,2,6,38888,3
1,1,1,1,2,11498,0
1,3,2,2,2,51833,4
1,2,2,3,3,30392,10
2,2,1,2,5,15462,3
2,2,1,2,5,11330,3
2,1,1,1,2,25888,0
2,2,1,2,5,11415,5
2,2,1,2,5,25638,5
2,3,3,3,7,89741,7
1,2,2,3,4,44245,7
2,3,3,3,7,66288,8
2,3,3,3,7,73396,7
2,2,1,2,4,29724,5
2,3,3,3,5,64970,12
2,2,2,3,4,36103,11
2,2,2,3,4,49804,7
1,1,1,1,2,28342,0
1,2,2,3,3,45802,8
2,1,1,1,1,11721,1
2,1,1,1,1,16546,1
2,2,1,2,5,10993,5
1,1,1,1,1,21790,1
2,1,1,1,2,19775,1
1,2,2,3,3,47543,12
2,2,2,3,4,32359,13
1,2,2,3,4,45925,10
2,2,2,3,3,51754,8
1,2,2,3,4,50985,8
1,3,2,2,6,50245,3
1,3,2,2,6,50586,3
1,2,3,2,6,78351,3
1,1,3,1,4,99405,0
2,2,1,2,3,15547,5
1,1,3,1,3,83194,0
1,3,2,2,2,57281,4
1,2,3,2,7,88537,5
2,2,1,2,4,22957,5
2,2,2,3,4,50846,11
2,3,3,3,7,83177,12
2,3,3,3,7,82305,11
1,1,1,1,1,15227,0
1,3,2,2,6,54844,4
1,1,3,1,5,60688,1
2,2,1,2,5,19538,4
2,1,1,1,1,10209,1
2,3,2,2,6,31350,3
1,1,3,1,3,85479,0
2,2,2,3,4,48758,8
2,1,1,1,2,19562,0
2,3,3,3,7,98945,9
2,2,2,3,4,36601,14
2,1,1,1,1,25989,1
1,2,3,2,7,73437,5
1,3,2,2,6,51785,5
2,2,1,2,4,12881,3
1,1,3,1,4,92328,1
2,3,2,2,4,30138,3
1,1,3,1,4,63241,1
2,1,1,1,2,15016,1
2,2,1,2,3,18397,3
2,1,1,1,2,22443,0
1,1,3,1,5,72630,1
2,2,2,3,4,54143,13
1,1,3,1,3,68166,1
1,1,1,1,2,11913,0
2,3,2,2,4,31950,5
2,1,1,1,1,17236,0
1,1,3,1,3,72870,0
1,1,1,1,1,18512,1
2,2,1,2,5,18811,3
1,1,1,1,1,24653,1
1,1,1,1,2,14605,1
2,1,1,1,1,18050,0
1,3,2,2,2,58415,3
1,1,1,1,1,17210,1
1,1,3,1,5,75258,0
2,2,2,3,3,44919,7
1,3,2,2,4,59369,5
1,2,3,2,6,80153,3
1,1,1,1,2,25467,1
2,2,1,2,4,27032,5
1,2,3,2,6,67492,4
1,1,1,1,2,27982,1
1,2,3,2,7,68991,3
1,2,2,3,3,51321,12
2,3,3,3,6,73417,9
2,2,1,2,5,15316,4
2,2,1,2,4,21876,3
1,2,2,3,3,49939,7
1,3,2,2,2,57897,3
2,3,3,3,5,70970,11
2,1,1,1,1,23548,0
1,2,3,2,6,90997,3
1,2,2,3,1,54408,10
1,3,2,2,2,39143,3
1,1,3,1,3,78814,0
2,2,2,3,4,57129,7
1,3,2,2,2,44185,3
2,2,1,2,3,19261,4
2,3,2,2,6,59248,3
1,1,3,1,3,88036,1
2,3,3,3,7,82775,8
1,2,3,2,7,91183,3
1,1,3,1,5,63354,0
1,2,2,3,4,30441,7
2,3,2,2,4,56492,4
1,1,3,1,5,75909,0
1,1,1,1,1,19814,0
2,2,1,2,3,12095,5
2,2,2,3,1,58027,12
2,3,3,3,7,73081,8
1,2,2,3,3,36110,11
2,3,2,2,2,44574,4
2,1,1,1,1,17564,1
2,2,1,2,4,10962,5
1,2,2,3,3,40015,13
1,2,3,2,7,98401,4
2,3,3,3,5,68176,13
1,3,2,2,4,34140,4
1,1,3,1,5,92892,1
2,3,3,3,5,89727,14
2,2,1,2,5,23920,4
2,2,1,2,5,28776,5
2,1,1,1,2,25896,1
2,1,1,1,2,21941,1
2,2,1,2,3,24271,4
2,2,1,2,5,13891,5
2,1,1,1,2,15743,1
2,1,1,1,2,21050,0
1,1,3,1,4,98180,1
2,2,2,3,4,55500,9
2,1,1,1,1,20392,0
1,2,2,3,4,48794,9
1,2,3,2,7,83853,5
1,3,2,2,6,57777,4
1,2,3,2,7,81408,3
2,2,1,2,5,21924,4
1,2,3,2,6,86889,4
2,3,3,3,6,72939,9
1,1,1,1,1,12866,1
2,2,2,3,3,37725,14
1,2,3,2,6,65925,3
1,2,2,3,4,40747,12
2,2,2,3,1,48903,11
2,2,1,2,5,11426,5
1,2,2,3,3,38422,13
1,2,2,3,4,41063,12
1,1,1,1,2,17696,1
1,1,3,1,5,74099,0
2,1,1,1,1,27020,0
1,3,2,2,6,40040,4
1,1,3,1,4,93804,1
1,2,3,2,6,67593,4
2,3,3,3,6,68412,10
1,1,1,1,2,22247,0
1,2,2,3,3,53041,14
2,3,3,3,6,69682,9
1,3,2,2,6,30973,3
1,3,2,2,2,54383,4
1,1,1,1,2,18175,1
2,2,2,3,1,44067,8
1,1,3,1,3,82243,1
1,1,3,1,5,93564,0
1,3,2,2,6,53487,3
2,3,2,2,4,57396,5
2,1,1,1,2,16928,1
2,3,3,3,7,74854,10
1,2,2,3,1,50581,12
2,3,3,3,5,89683,9
1,2,3,2,7,86249,3
2,2,2,3,3,45515,10
2,1,1,1,2,17490,1
1,3,2,2,6,49668,3
2,3,2,2,2,36476,4
2,2,1,2,4,14683,5
1,1,3,1,4,60110,1
2,2,2,3,1,45347,11
1,1,1,1,1,28032,0
1,2,3,2,6,99503,4
2,3,3,3,7,91803,9
1,2,2,3,4,54162,14
2,3,2,2,6,42266,5
2,3,2,2,2,36429,3
1,1,1,1,1,28046,1
1,3,2,2,6,57584,5
2,3,2,2,4,45390,5
1,3,2,2,4,59720,3
1,1,3,1,5,69434,0
1,2,2,3,3,47746,9
2,3,2,2,6,45563,5
2,3,3,3,7,64314,11
2,3,3,3,6,98831,12
2,3,3,3,6,73826,14
1,1,3,1,5,91775,0
1,1,3,1,4,66143,1
2,2,1,2,5,23161,3
2,3,2,2,6,31651,5
2,3,3,3,5,81438,13
1,3,2,2,6,51185,3
1,3,2,2,6,46756,4
1,2,2,3,3,48491,7
1,2,2,3,4,33837,7
2,3,3,3,7,90252,11
1,1,1,1,1,12019,1
2,2,1,2,5,10727,3
2,3,2,2,4,46163,3
2,1,1,1,1,22028,0
1,1,1,1,1,10169,0
2,3,2,2,2,45673,4
2,3,3,3,5,85824,9
1,2,2,3,4,54654,10
1,3,2,2,4,45950,3
1,2,2,3,1,51158,13
2,2,2,3,1,52284,12
2,2,2,3,3,59262,13
1,1,1,1,2,20582,1
2,1,1,1,2,17590,0
1,2,3,2,6,66265,3
2,3,3,3,6,77061,14
2,2,1,2,3,26209,5
2,3,3,3,5,95496,9
1,1,3,1,4,83189,1
2,2,1,2,3,15619,4
2,3,2,2,6,58029,4
1,2,3,2,6,75280,4
1,3,2,2,6,43211,4
2,2,2,3,4,32724,14
1,3,2,2,2,42890,4
1,2,3,2,6,70709,4
2,1,1,1,1,26090,0
2,3,2,2,2,36802,5
1,2,2,3,4,48534,13
1,1,1,1,1,12386,1
2,3,3,3,6,79326,11
2,3,2,2,4,43494,5
2,1,1,1,1,28862,0
2,2,1,2,5,18292,5
1,2,3,2,6,79099,3
2,3,3,3,7,80715,11
2,3,3,3,5,82643,10
1,2,3,2,6,72214,4
1,1,1,1,1,18002,1
2,3,3,3,5,80924,12
1,1,3,1,3,83963,0
1,1,1,1,1,16401,0
1,1,1,1,1,16775,1
1,2,3,2,6,94466,3
1,2,3,2,7,97697,4
1,2,2,3,1,58571,13
2,1,1,1,2,23105,0
1,1,3,1,5,70846,1
1,3,2,2,4,50798,5
1,2,3,2,6,63037,5
1,2,2,3,4,43287,8
1,2,2,3,3,45524,8
1,1,3,1,4,94826,1
2,3,2,2,2,52801,3
2,3,2,2,2,39737,5
2,2,2,3,3,42198,9
2,3,2,2,4,36369,3
2,3,2,2,6,52787,4
1,2,3,2,6,81881,5
1,2,2,3,3,41988,10
1,2,3,2,7,75415,4
1,2,2,3,3,54893,11
1,1,3,1,4,85197,1
2,3,3,3,5,72562,8
1,2,2,3,4,45112,13
2,3,3,3,5,90266,7
1,1,1,1,1,27032,0
2,2,2,3,1,44297,12
2,1,1,1,1,27473,0
1,3,2,2,2,43975,5
2,1,1,1,2,17230,0
1,2,2,3,1,37933,9
2,3,3,3,6,68776,8
1,3,2,2,4,49238,5
1,1,3,1,4,81369,1
2,3,3,3,5,96568,7
1,1,1,1,2,22460,1
1,1,1,1,2,27889,0
2,3,3,3,6,60028,12
2,3,2,2,2,58295,3
1,2,2,3,3,49484,13
2,3,2,2,4,54303,3
2,1,1,1,2,24362,1
1,1,1,1,2,11474,1
2,3,2,2,6,42338,5
1,1,3,1,4,95457,1
1,1,1,1,1,23264,0
2,2,2,3,3,49348,9
1,3,2,2,2,30585,4
1,3,2,2,6,33540,4
1,2,2,3,4,35957,13
2,1,1,1,2,17887,0
2,1,1,1,1,16515,1
1,2,2,3,4,46684,7
1,2,3,2,6,62019,3
1,1,3,1,5,76860,0
1,2,3,2,7,85916,4
2,3,2,2,2,58408,3
2,3,2,2,2,42167,5
2,3,2,2,4,49772,5
2,2,1,2,5,22534,3
2,1,1,1,2,16016,0
1,3,2,2,2,43823,5
2,3,2,2,4,44093,4
2,3,3,3,5,62359,8
1,1,1,1,2,11215,1
1,3,2,2,2,36011,3
2,2,1,2,4,10010,4
1,3,2,2,4,48536,4
1,2,2,3,1,43844,11
1,1,3,1,5,68187,1
2,3,3,3,6,66225,8
1,2,2,3,1,46613,11
1,3,2,2,4,35404,3
2,3,3,3,7,89263,13
2,2,1,2,5,12634,3
2,2,2,3,3,55253,7
2,2,1,2,5,21125,5
1,2,2,3,1,34694,11
2,3,2,2,4,43072,5
2,2,2,3,1,48280,14
2,2,2,3,1,41945,10
1,3,2,2,4,39728,3
2,2,2,3,4,52306,10
1,2,3,2,7,91422,4
1,1,1,1,2,24428,0
1,3,2,2,4,56110,4
2,3,2,2,4,36571,4
2,2,1,2,4,25121,4
2,3,2,2,2,32640,5
1,3,2,2,2,39169,4
2,2,1,2,3,12237,3
2,2,1,2,3,28233,3
1,3,2,2,2,39409,5
2,2,2,3,4,49722,7
1,1,3,1,3,73819,1
2,1,1,1,2,27449,0
2,1,1,1,2,10689,0
2,3,2,2,6,50978,3
2,1,1,1,2,12446,1
1,2,2,3,1,45097,11
1,1,1,1,2,23787,0
2,3,3,3,5,73749,12
1,1,3,1,3,73068,0
2,1,1,1,1,20194,0
1,1,3,1,4,71327,1
1,2,2,3,1,49475,9
2,3,2,2,6,47878,5
2,3,3,3,7,85296,9
1,2,2,3,1,46690,10
1,2,3,2,7,85613,3
1,3,2,2,4,49094,4
1,2,3,2,7,63760,4
1,1,3,1,4,91026,0
1,1,1,1,1,25936,1
2,2,2,3,1,32228,14
1,1,3,1,4,86220,0
1,2,3,2,6,93204,4
1,2,3,2,6,99019,4
2,2,1,2,4,17045,3
2,3,3,3,7,76772,10
2,2,2,3,3,58965,13
2,1,1,1,1,24161,1
2,3,2,2,2,58052,3
2,3,3,3,5,63110,14
1,1,1,1,1,14935,1
2,3,2,2,4,48340,4
2,2,1,2,3,27979,4
2,1,1,1,2,17363,1
1,1,3,1,4,79133,0
1,1,3,1,4,66473,0
2,2,1,2,5,15085,4
1,2,3,2,7,66185,4
2,2,2,3,4,55997,13
2,3,3,3,7,88414,11
1,1,3,1,5,79126,1
1,1,3,1,5,75726,1
2,2,2,3,3,53478,14
1,2,2,3,1,36444,9
2,2,1,2,3,19144,5
1,1,3,1,4,77056,0
1,1,3,1,5,90354,1
1,2,2,3,1,50972,10
2,1,1,1,2,18699,1
2,2,1,2,4,20084,4
1,3,2,2,4,34564,3
1,2,2,3,4,48825,12
2,2,2,3,1,42402,12
2,2,1,2,4,15153,3
1,1,1,1,2,28496,0
1,1,3,1,3,99994,1
2,3,3,3,6,90782,13
1,1,3,1,3,84152,0
2,2,2,3,1,35844,9
1,2,3,2,6,91815,3
2,2,2,3,3,46523,11
2,1,1,1,2,28755,1
1,2,3,2,6,88049,3
2,1,1,1,2,26889,0
2,3,3,3,5,62157,9
1,1,1,1,2,16329,1
1,1,3,1,3,93528,1
2,1,1,1,1,16300,1
2,1,1,1,2,12750,0
1,3,2,2,2,52269,3
2,2,2,3,1,36230,13
1,2,3,2,7,86509,5
1,1,3,1,3,68048,0
1,2,3,2,7,97066,5
1,2,2,3,3,39069,13
1,1,3,1,4,80648,0
1,2,2,3,3,48415,8
2,3,2,2,2,38312,4
1,3,2,2,2,57212,3
1,3,2,2,6,43357,4
2,2,1,2,5,10614,5
1,3,2,2,2,56710,5
2,2,2,3,1,49215,12
1,3,2,2,6,51378,3
2,3,3,3,6,71763,10
1,2,3,2,6,63272,5
1,3,2,2,4,42093,3
2,3,3,3,5,73419,12
2,3,2,2,6,36985,5
1,1,3,1,3,68777,0
1,3,2,2,6,56385,4
1,1,3,1,5,70971,1
2,3,2,2,4,53534,4
2,3,2,2,4,46638,3
1,1,3,1,4,60616,0
1,1,1,1,1,28352,0
2,3,2,2,2,36596,5
2,3,2,2,4,59722,4
2,2,2,3,1,47617,11
1,2,3,2,7,75407,5
2,3,3,3,7,98349,9
1,3,2,2,4,45087,5
2,2,1,2,3,16768,5
2,2,1,2,3,28902,3
1,1,3,1,3,77078,0
1,1,3,1,3,93035,0
1,3,2,2,4,35263,5
1,1,3,1,3,93054,0
2,2,1,2,5,12324,4
1,1,1,1,2,29419,0
2,2,1,2,3,11178,4
1,3,2,2,6,32181,5
1,2,2,3,3,42851,9
1,3,2,2,2,30860,5
1,1,1,1,2,10570,0
2,3,2,2,4,55359,5
1,3,2,2,4,53624,5
2,1,1,1,2,13357,0
1,2,3,2,6,92727,3
1,1,3,1,3,96879,0
1,2,3,2,6,94478,4
2,1,1,1,2,22993,1
1,2,3,2,7,90724,3
2,2,2,3,1,44011,10
1,1,3,1,3,97862,0
1,3,2,2,2,59441,5
2,2,2,3,1,34994,12
1,2,2,3,1,59416,13
2,3,2,2,6,45109,3
2,2,2,3,3,42303,8
2,3,2,2,2,54192,5
2,1,1,1,1,14109,0
2,3,3,3,5,86381,8
2,2,1,2,5,19444,4
1,3,2,2,6,55930,3
2,2,2,3,4,53512,11
1,1,1,1,2,13454,1
1,2,3,2,7,61450,5
1,1,1,1,1,25880,0
1,2,2,3,4,49792,12
1,3,2,2,6,41626,3
1,2,3,2,6,65267,4
2,1,1,1,2,18174,0
2,3,2,2,4,47370,5
1,1,3,1,4,96089,1
2,2,2,3,4,30755,14
2,3,2,2,6,37089,5
2,3,3,3,5,78556,12
2,2,1,2,5,19077,3
2,3,2,2,2,50143,5
2,1,1,1,1,22030,1
2,1,1,1,2,19269,0
1,3,2,2,6,33255,3
1,1,3,1,4,99752,0
1,1,1,1,2,14532,1
2,2,2,3,4,34716,11
1,3,2,2,4,40979,4
2,1,1,1,1,28657,0
1,3,2,2,6,43637,4
1,1,3,1,5,80612,0
1,1,1,1,1,20125,1
1,2,3,2,6,62846,5
1,1,3,1,3,85443,1
2,2,1,2,4,15070,5
2,2,2,3,4,42122,9
1,3,2,2,6,31120,3
1,2,3,2,6,87778,4
2,1,1,1,2,19999,0
1,1,1,1,1,12587,1
2,3,2,2,6,46540,5
2,2,1,2,5,19274,4
2,2,1,2,4,23335,4
1,2,2,3,4,59096,12
2,2,2,3,3,52520,8
2,2,1,2,5,10510,3
2,1,1,1,2,16005,1
1,3,2,2,2,32901,5
1,1,3,1,4,70410,0
1,2,3,2,7,94001,5
1,3,2,2,6,36659,5
1,2,3,2,7,81663,4
1,3,2,2,4,43778,3
2,2,2,3,1,56732,13
2,1,1,1,1,25080,1
1,1,3,1,3,76779,1
1,2,3,2,7,95423,3
2,3,2,2,2,55382,3
1,3,2,2,6,30903,3
1,2,2,3,4,46020,12
1,2,3,2,6,84238,3
2,2,2,3,1,33625,14
2,1,1,1,1,12048,0
2,2,2,3,1,59484,13
1,1,1,1,2,16570,1
1,2,2,3,3,33716,14
2,1,1,1,1,23567,1
2,3,3,3,5,97861,9
1,2,3,2,7,91070,3
2,2,2,3,1,32884,12
2,3,3,3,7,89155,10
2,2,2,3,1,36040,14
2,3,3,3,5,86098,10
1,1,3,1,5,89118,0
1,1,1,1,1,15829,1
2,3,2,2,2,43480,4
2,2,2,3,4,47489,9
2,2,2,3,1,57951,13
2,2,1,2,3,13995,3
1,1,3,1,3,67035,0
1,2,3,2,7,93194,5
2,1,1,1,1,16140,1
1,1,1,1,2,10066,1
1,1,3,1,5,95053,0
2,3,3,3,7,85002,12
1,2,3,2,7,65220,3
1,2,2,3,4,38479,9
1,2,3,2,6,87984,4
2,3,3,3,7,96801,7
2,2,1,2,5,24554,3
1,3,2,2,2,42791,4
1,2,3,2,7,88114,3
2,3,2,2,2,46215,4
2,3,3,3,7,85573,8
1,1,1,1,2,15933,0
2,2,1,2,5,22660,5
1,3,2,2,2,32489,3
2,2,2,3,1,38627,9
2,3,2,2,4,35279,5
1,3,2,2,2,44077,5
1,3,2,2,6,48604,4
1,2,2,3,4,51334,13
2,2,2,3,3,36234,8
1,3,2,2,4,42090,3
1,3,2,2,4,42164,5
1,2,3,2,7,81420,5
1,1,1,1,1,22869,1
1,1,1,1,1,26340,1
2,1,1,1,1,26605,1
1,1,1,1,1,27873,0
1,2,2,3,1,45771,10
2,3,3,3,7,75564,8
1,2,2,3,1,38317,14
1,1,3,1,4,90638,0
1,2,3,2,6,64488,3
2,2,2,3,3,45047,9
1,2,2,3,4,46519,9
1,1,1,1,2,18632,0
1,2,2,3,1,52809,7
1,2,2,3,4,36303,12
1,2,2,3,4,59690,13
2,2,2,3,3,34320,8
2,3,3,3,6,94767,12
2,2,2,3,1,56054,13
2,2,1,2,4,18461,5
1,1,1,1,2,12601,0
1,3,2,2,2,58600,4
2,3,2,2,2,58679,5
1,2,2,3,3,33273,10
2,1,1,1,2,17328,0
2,2,2,3,1,30587,14
2,3,2,2,6,38550,4
2,3,2,2,4,44489,5
2,2,1,2,4,17712,5
1,2,3,2,6,85169,5
1,2,2,3,1,57908,8
2,3,3,3,6,79597,9
1,2,3,2,6,85676,3
2,3,3,3,6,73422,12
1,3,2,2,2,44722,3
2,1,1,1,1,26726,0
2,2,1,2,3,22170,4
1,1,1,1,2,17239,1
1,2,2,3,3,39515,7
1,3,2,2,2,58226,4
1,1,3,1,3,61377,0
2,3,3,3,7,97521,8
2,3,2,2,6,51747,4
2,2,2,3,4,31216,14
1,2,3,2,6,65285,4
1,3,2,2,4,52943,4
1,1,1,1,2,21820,0
1,2,3,2,7,79861,3
1,1,1,1,1,18526,1
2,3,2,2,4,55550,3
1,1,1,1,2,26635,0
1,3,2,2,4,59020,4
1,1,3,1,5,93813,0
1,3,2,2,4,49987,5
1,1,3,1,5,83227,1
1,2,3,2,6,76799,4
1,2,2,3,3,32767,13
1,3,2,2,6,55992,3
1,3,2,2,2,35491,5
1,1,1,1,1,13972,0
2,2,2,3,1,31767,10
1,2,2,3,1,59939,13
2,2,1,2,5,24015,3
1,2,3,2,7,93374,4
2,2,1,2,3,20114,3
1,2,2,3,1,54557,9
1,1,3,1,4,95558,0
1,2,3,2,6,93483,4
2,2,1,2,3,26801,5
2,3,3,3,7,90033,11
1,3,2,2,6,59515,5
2,3,2,2,4,50265,5
2,1,1,1,1,14653,1
2,3,2,2,6,54698,3
1,1,1,1,2,26122,1
2,3,2,2,6,52038,4
1,2,2,3,4,41862,7
1,1,1,1,2,18334,1
1,1,1,1,2,23219,1
2,2,2,3,4,44872,10
1,1,3,1,4,87480,0
1,2,2,3,1,45893,12
1,3,2,2,2,31612,4
2,3,3,3,5,64305,9
2,2,2,3,1,56502,11
2,2,2,3,1,41784,14
2,3,3,3,7,62340,8
2,3,2,2,6,59593,3
1,1,1,1,2,11650,1
1,1,1,1,1,13476,0
1,2,2,3,4,39782,10
2,3,3,3,6,65685,13
1,1,3,1,4,88806,0
1,1,1,1,1,29931,0
2,1,1,1,1,19301,0
2,3,2,2,2,32302,5
2,3,2,2,6,51044,3
2,2,2,3,4,31056,9
1,1,3,1,3,68214,0
1,1,1,1,2,16645,0
1,1,3,1,4,73037,0
2,2,1,2,5,12744,3
2,3,2,2,2,58294,4
1,3,2,2,4,45160,5
